accident_type,accident_time,accident_location,casualties,car_type
A2,2016-01-01 18:48,臺北市大安區和平東路2段前0公尺數臺北市大安區和平東路2段與新生南路2段口,deaths: 0;injured: 1,其他車-其他車;普通重型-機車
A2,2016-01-13 09:59,臺北市大安區和平東路2段128號前0公尺數臺北市大安區和平東路2段128-3號,deaths: 0;injured: 2,普通重型-機車;普通輕型-機車
A2,2016-01-22 02:20,臺北市大安區和平東路2段前0公尺數臺北市大安區和平東路2段與瑞安街口,deaths: 0;injured: 1,自用-小貨車;普通輕型-機車
A2,2016-02-22 23:20,臺北市大安區和平東路2段前0公尺數臺北市大安區和平東路2段與新生南路2段口,deaths: 0;injured: 3,計程車-小客車;普通重型-機車;普通重型-機車;普通重型-機車
A2,2016-02-24 18:40,臺北市大安區和平東路2段前0公尺數臺北市大安區和平東路2段與臥龍街口,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2016-02-25 22:30,臺北市大安區和平東路2段18號前0公尺數臺北市大安區和平東路2段18號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2016-02-28 12:10,臺北市大安區和平東路2段151號前0公尺數臺北市大安區和平東路2段151號,deaths: 0;injured: 1,民營客運-大客車;拼裝車-其他車;自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車
A2,2016-03-06 15:13,臺北市大安區和平東路2段244號前0公尺數臺北市大安區和平東路2段244號對面,deaths: 0;injured: 1,腳踏自行車-慢車;行人-人
A2,2016-03-13 19:00,臺北市大安區和平東路2段24號前0公尺數臺北市大安區和平東路2段24號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2016-03-18 22:10,臺北市大安區和平東路2段前0公尺數臺北市大安區和平東路2段與新生南路2段口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-03-22 08:24,臺北市大安區和平東路2段18號前0公尺數臺北市大安區和平東路2段18號,deaths: 0;injured: 3,普通重型-機車;普通重型-機車;普通重型-機車
A2,2016-03-24 08:53,臺北市大安區和平東路2段前0公尺數臺北市大安區和平東路2段與新生南路2段口,deaths: 0;injured: 1,其他車-其他車;普通重型-機車
A2,2016-03-30 09:24,臺北市大安區新生南路3段前0公尺數臺北市大安區新生南路3段與和平東路2段口,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2016-04-06 15:12,臺北市大安區和平東路2段前0公尺數臺北市大安區和平東路2段與金山南路2段口,deaths: 0;injured: 1,民營客運-大客車;普通輕型-機車;租賃車-小客車
A2,2016-04-08 21:50,臺北市大安區和平東路2段前0公尺數臺北市大安區和平東路2段與瑞安街口,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2016-04-11 09:14,臺北市大安區和平東路2段前0公尺數臺北市大安區和平東路2段與泰順街口,deaths: 0;injured: 1,自用-小貨車;行人-人
A2,2016-05-09 19:30,臺北市大安區和平東路2段82-號前0公尺數82-1號前,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-05-11 10:06,臺北市大安區和平東路2段前0公尺數與新生南路2段口,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2016-05-12 22:00,臺北市大安區和平東路2段189號前0公尺數189號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2016-05-15 14:50,臺北市大安區敦化南路2段前0公尺數與和平東路2段西側口,deaths: 0;injured: 1,自用-小客車;自用-小客車;自用-小客車
A2,2016-05-15 22:40,臺北市大安區和平東路2段前0公尺數與建國南路2段口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-05-18 08:20,臺北市大安區和平東路2段前0公尺數與復興南路2段口,deaths: 0;injured: 1,其他車-其他車;其他車-其他車;普通重型-機車;普通重型-機車
A2,2016-05-20 07:00,臺北市大安區和平東路2段前0公尺數與新生南路2段口,deaths: 0;injured: 1,計程車-小客車;腳踏自行車-慢車
A2,2016-05-21 16:51,臺北市大安區新生南路2段前0公尺數與和平東路2段口,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2016-05-24 08:10,臺北市大安區和平東路2段前0公尺數與建國南路2段東北角口,deaths: 0;injured: 1,普通重型-機車;普通輕型-機車
A2,2016-05-24 12:05,臺北市大安區建國南路2段前0公尺數與和平東路2段口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-06-03 16:40,臺北市大安區和平東路2段前0公尺數與建國南路2段口,deaths: 0;injured: 1,自用-小客車;普通輕型-機車
A2,2016-06-10 17:00,臺北市大安區復興南路2段前0公尺數與和平東路2段口,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2016-06-21 10:40,臺北市大安區和平東路2段161號前0公尺數161號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
