accident_type,accident_time,accident_location,casualties,car_type
A2,2016-01-04 00:45,臺北市大同區承德路2段前0公尺數臺北市大同區承德路2段與萬全街口,deaths: 0;injured: 2,普通重型-機車;普通重型-機車;普通重型-機車
A2,2016-01-20 16:40,臺北市大同區承德路2段前0公尺數臺北市大同區承德路2段與民權西路口,deaths: 0;injured: 1,其他車-其他車;普通重型-機車
A2,2016-02-01 11:42,臺北市大同區承德路2段前0公尺數平陽街路口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-02-03 15:28,臺北市大同區承德路2段前0公尺數臺北市大同區承德路2段與民權西路口,deaths: 0;injured: 1,普通重型-機車;普通重型-機車;普通重型-機車;民營客運-大客車
A2,2016-02-14 15:15,臺北市大同區承德路2段前0公尺數臺北市大同區承德路2段與南京西路口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-02-24 11:10,臺北市大同區承德路2段前0公尺數臺北市大同區承德路2段與民權西路口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-02-27 07:10,臺北市大同區承德路2段前0公尺數臺北市大同區承德路2段與民權西路口,deaths: 0;injured: 1,其他車-其他車;行人-人
A2,2016-03-06 21:34,臺北市大同區民生西路前0公尺數臺北市大同區民生西路與承德路2段口,deaths: 0;injured: 2,普通輕型-機車;普通重型-機車;其他人-人
A2,2016-03-08 15:04,臺北市大同區承德路2段前0公尺數臺北市大同區承德路2段與民生西路口,deaths: 0;injured: 2,自用-小客車;普通重型-機車
A2,2016-03-17 17:25,臺北市大同區承德路2段前0公尺數臺北市大同區承德路2段與平陽街口,deaths: 0;injured: 5,自用-小客車;普通重型-機車;普通輕型-機車;普通重型-機車;普通重型-機車;普通重型-機車
A2,2016-03-21 10:55,臺北市大同區承德路2段前0公尺數臺北市大同區承德路2段與錦西街口,deaths: 0;injured: 1,自用-小貨車;行人-人
A2,2016-03-25 11:35,臺北市大同區承德路2段195號前0公尺數臺北市大同區承德路2段195號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2016-04-04 23:42,臺北市大同區承德路2段24號前0公尺數臺北市大同區承德路2段24號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2016-04-08 23:05,臺北市大同區承德路2段235號前0公尺數臺北市大同區承德路2段235號,deaths: 0;injured: 2,普通重型-機車;行人-人
A2,2016-04-12 08:19,臺北市大同區承德路2段前0公尺數臺北市大同區承德路2段與平陽街口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-04-17 19:50,臺北市大同區民生西路前0公尺數臺北市大同區民生西路與承德路2段口,deaths: 0;injured: 1,自用-小客車;行人-人
A2,2016-04-21 14:40,臺北市大同區民生西路前0公尺數臺北市大同區民生西路與承德路2段口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-04-24 17:08,臺北市大同區承德路2段前0公尺數臺北市大同區承德路2段與民生西路口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-05-10 08:30,臺北市大同區承德路2段前0公尺數與錦西街口,deaths: 0;injured: 2,普通重型-機車;自用-小客車;普通重型-機車
A2,2016-05-17 10:00,臺北市大同區承德路2段前0公尺數與南京西路口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-05-28 13:02,臺北市大同區承德路2段前0公尺數與錦西街口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-06-02 16:45,臺北市大同區承德路2段前0公尺數與錦西街口,deaths: 0;injured: 1,自用-小客車;腳踏自行車-慢車
A2,2016-06-02 17:11,臺北市大同區承德路2段前0公尺數與南京西路口,deaths: 0;injured: 1,普通重型-機車
A2,2016-06-04 09:58,臺北市大同區承德路2段235號前0公尺數235號,deaths: 0;injured: 1,普通重型-機車;自用-小貨車
A2,2016-06-11 14:12,臺北市大同區承德路2段前0公尺數與錦西街口,deaths: 0;injured: 3,普通重型-機車;普通重型-機車;普通重型-機車
A2,2016-06-18 18:35,臺北市大同區承德路2段前0公尺數與民生西路口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-06-27 10:30,臺北市大同區承德路2段前0公尺數與錦西街口,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2016-06-28 05:54,臺北市大同區承德路2段前0公尺數與民生西路口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-06-28 08:45,臺北市大同區承德路2段159號前0公尺數159號,deaths: 0;injured: 1,普通重型-機車;租賃車-小客車
A2,2016-07-02 16:45,臺北市大同區承德路2段前0公尺數與民權西路口,deaths: 0;injured: 1,普通重型-機車;自用-小貨車
A2,2016-07-07 12:00,臺北市大同區承德路2段前0公尺數與民生西路口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-07-12 19:08,臺北市大同區承德路2段前0公尺數與錦西街口,deaths: 0;injured: 2,普通重型-機車;普通重型-機車;普通重型-機車
A2,2016-07-15 23:55,臺北市大同區承德路2段前0公尺數與民權西路口,deaths: 0;injured: 2,普通重型-機車;普通重型-機車;自用-小客車;普通重型-機車
A2,2016-07-21 23:04,臺北市大同區承德路2段前0公尺數與民生西路口,deaths: 0;injured: 1,自用-小貨車;普通重型-機車
A2,2016-07-27 16:55,臺北市大同區承德路2段前0公尺數與錦西街口,deaths: 0;injured: 1,自用-小貨車;普通重型-機車
A2,2016-07-28 19:00,臺北市大同區承德路2段前0公尺數與南京西路口,deaths: 0;injured: 1,腳踏自行車-慢車;自用-小客車
A2,2016-08-08 17:37,臺北市大同區承德路2段47號前0公尺數47號前,deaths: 0;injured: 1,自用-小貨車;普通重型-機車;計程車-小客車
A2,2016-08-14 13:50,臺北市大同區承德路2段前0公尺數與萬全街口,deaths: 0;injured: 1,自用-小貨車;普通重型-機車
A2,2016-08-20 11:33,臺北市大同區承德路2段前0公尺數與錦西街口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-08-25 15:55,臺北市大同區民權西路前0公尺數與承德路2段口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-09-03 11:00,臺北市大同區承德路2段前0公尺數與平陽街口,deaths: 0;injured: 2,普通重型-機車;自用-小客車;普通重型-機車
A2,2016-09-04 22:10,臺北市大同區承德路2段8號前0公尺數8號,deaths: 0;injured: 1,計程車-小客車;行人-人
A2,2016-09-13 10:13,臺北市大同區承德路2段前0公尺數與民權西路口,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2016-09-24 22:06,臺北市大同區承德路2段前0公尺數與錦西街口,deaths: 0;injured: 1,普通重型-機車
A2,2016-10-03 17:08,臺北市大同區承德路2段前0公尺數與南京西路口,deaths: 0;injured: 3,普通重型-機車;腳踏自行車-慢車;普通重型-機車
A2,2016-10-03 22:45,臺北市大同區承德路2段前0公尺數與民生西路口,deaths: 0;injured: 3,普通重型-機車;普通重型-機車;普通重型-機車
A2,2016-10-04 15:20,臺北市大同區承德路2段77號前0公尺數77號,deaths: 0;injured: 1,普通重型-機車;自用-小貨車
A2,2016-10-05 14:16,臺北市大同區承德路2段164號前0公尺數164號,deaths: 0;injured: 1,自用-小貨車;普通重型-機車
A2,2016-10-14 10:40,臺北市大同區承德路2段前0公尺數與民生西路口,deaths: 0;injured: 1,普通重型-機車
A2,2016-10-21 19:45,臺北市大同區承德路2段164號前0公尺數164號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2016-11-05 11:45,臺北市大同區承德路2段前0公尺數與錦西街口,deaths: 0;injured: 1,普通重型-機車;普通重型-機車;普通重型-機車
A2,2016-11-06 15:15,臺北市大同區承德路2段前0公尺數與民權西路口,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2016-11-07 18:45,臺北市大同區承德路2段前0公尺數與五原路口,deaths: 0;injured: 2,行人-人;普通重型-機車;普通重型-機車
A2,2016-11-11 11:55,臺北市大同區承德路2段前0公尺數與錦西街口,deaths: 0;injured: 1,民營公車-大客車;行人-人
A2,2016-11-30 07:50,臺北市大同區承德路2段前0公尺數與平陽街口,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2014-01-04 10:45,臺北市大同區承德路2段168號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車;民營客運-大客車
A2,2014-01-04 17:15,臺北市大同區承德路2段235號前,deaths: 0;injured: 1,自用-小貨車;腳踏自行車-慢車
A2,2014-01-16 06:05,臺北市大同區承德路2段民生西路(口)承德路2段 民生西路,deaths: 0;injured: 2,普通重型-機車;行人-人
A2,2014-02-07 17:39,臺北市大同區承德路2段35號,deaths: 0;injured: 1,自用-小客車;行人-人
A2,2014-02-27 17:15,臺北市大同區承德路2段萬全街(口)承德路2段 萬全街,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-03-04 19:50,臺北市大同區承德路2段208號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2014-03-31 18:30,臺北市大同區承德路2段40號,deaths: 0;injured: 2,普通重型-機車;自用-小客車
A2,2014-04-03 17:30,臺北市大同區承德路2段169號前,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2014-04-27 00:06,臺北市大同區承德路2段164號,deaths: 0;injured: 2,計程車-小客車;普通重型-機車;普通重型-機車
A2,2014-05-02 18:44,臺北市大同區承德路2段158號,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2014-08-13 22:08,臺北市大同區承德路2段86號,deaths: 0;injured: 1,大型重型1-機車;民營公車-大客車
A2,2014-08-19 12:35,臺北市大同區承德路2段158號前,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-08-26 07:35,臺北市大同區承德路2段164號前,deaths: 0;injured: 2,普通重型-機車;計程車-小客車;普通重型-機車
A2,2014-09-20 11:30,臺北市大同區承德路2段206號前,deaths: 0;injured: 1,民營公車-大客車;普通重型-機車;計程車-小客車
A2,2014-09-23 14:45,臺北市大同區南京西路承德路2段(口)南京西路 承德路2段,deaths: 0;injured: 3,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車
