accident_type,accident_time,accident_location,casualties,car_type
A2,2016-01-05 19:20,臺北市大安區敦化南路2段前0公尺數臺北市大安區敦化南路2段與和平東路3段口,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2016-01-12 00:15,臺北市大安區和平東路3段前0公尺數臺北市大安區和平東路3段莊敬隧道內,deaths: 0;injured: 4,自用-小客車;自用-小客車;普通重型-機車;普通重型-機車;自用-小客車
A2,2016-01-13 08:30,臺北市信義區和平東路3段525號前0公尺數臺北市信義區和平東路3段525號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2016-01-13 08:50,臺北市信義區和平東路3段前0公尺數臺北市信義區和平東路3段與基隆路2段口,deaths: 0;injured: 1,自用-小客車;普通輕型-機車
A2,2016-01-13 13:36,臺北市信義區和平東路3段前0公尺數臺北市信義區和平東路3段莊敬隧道出口處,deaths: 0;injured: 1,普通重型-機車
A2,2016-01-19 12:45,臺北市大安區和平東路3段36號前0公尺數臺北市大安區和平東路3段36號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-01-20 21:00,臺北市信義區基隆路2段前0公尺數臺北市信義區基隆路2段與和平東路3段口,deaths: 0;injured: 1,普通重型-機車;行人-人
A2,2016-01-29 07:50,臺北市信義區和平東路3段333號前0公尺數臺北市信義區和平東路3段333號前,deaths: 0;injured: 1,計程車-小客車;行人-人
A2,2016-02-02 11:10,臺北市信義區和平東路3段653號前0公尺數臺北市信義區和平東路3段653號,deaths: 0;injured: 1,普通重型-機車;行人-人
A2,2016-02-05 09:02,臺北市信義區和平東路3段559號前0公尺數臺北市信義區和平東路3段559號,deaths: 0;injured: 1,其他車-其他車;行人-人
A2,2016-02-05 15:32,臺北市信義區和平東路3段前0公尺數臺北市信義區和平東路3段與基隆路2段口,deaths: 0;injured: 2,其他車-其他車;普通重型-機車;普通重型-機車
A2,2016-02-10 21:51,臺北市信義區基隆路2段前0公尺數臺北市信義區基隆路2段與和平東路3段口,deaths: 0;injured: 1,腳踏自行車-慢車;計程車-小客車
A2,2016-02-12 07:45,臺北市大安區和平東路3段前0公尺數臺北市大安區和平東路3段與敦化南路2段口,deaths: 0;injured: 1,自用-小客車;腳踏自行車-慢車
A2,2016-02-12 11:40,臺北市大安區和平東路3段前0公尺數臺北市大安區和平東路3段與臥龍街口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-02-12 22:08,臺北市信義區和平東路3段前0公尺數臺北市信義區和平東路3段與基隆路2段口,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
