accident_type,accident_time,accident_location,casualties,car_type
A2,2016-01-23 09:30,臺北市大安區基隆路3段前0公尺數臺北市大安區基隆路3段與辛亥路3段口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-01-26 18:30,臺北市大安區辛亥路3段前0公尺數臺北市大安區辛亥路3段與基隆路3段口,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2016-02-02 19:20,臺北市大安區基隆路3段前0公尺數臺北市大安區基隆路3段與辛亥路3段口,deaths: 0;injured: 1,自用-小客車;腳踏自行車-慢車
A2,2016-02-16 09:05,臺北市大安區基隆路3段前0公尺數臺北市大安區基隆路3段與長興街口,deaths: 0;injured: 1,自用-小客車;大型重型1-機車
A2,2016-02-23 01:55,臺北市大安區基隆路3段前0公尺數臺北市大安區基隆路3段與長興街口,deaths: 0;injured: 2,普通重型-機車;行人-人
A2,2016-02-24 05:35,臺北市大安區辛亥路3段前0公尺數臺北市大安區辛亥路3段與基隆路3段口,deaths: 0;injured: 1,普通重型-機車;腳踏自行車-慢車
A2,2016-03-10 12:24,臺北市大安區基隆路3段125號前0公尺數臺北市大安區基隆路3段125號,deaths: 0;injured: 1,自用-小客車;普通重型-機車;普通重型-機車
A2,2016-03-16 14:26,臺北市大安區辛亥路3段前0公尺數臺北市大安區辛亥路3段與基隆路3段口,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2016-03-17 09:10,臺北市大安區辛亥路3段前0公尺數臺北市大安區辛亥路3段與基隆路3段口,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2016-04-30 06:45,臺北市大安區基隆路3段前0公尺數臺北市大安區基隆路3段與辛亥路3段口,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2016-05-05 06:12,臺北市大安區基隆路3段前0公尺數與辛亥路3段口,deaths: 0;injured: 1,普通輕型-機車;普通重型-機車
A2,2016-05-16 19:00,臺北市大安區基隆路3段16號前0公尺數16號,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2016-06-02 17:48,臺北市大安區基隆路3段前0公尺數與辛亥路3段口,deaths: 0;injured: 1,民營公車-大客車;普通重型-機車
A2,2016-06-12 01:43,臺北市大安區基隆路3段前0公尺數第011號燈桿,deaths: 0;injured: 1,普通重型-機車
A2,2016-06-16 07:40,臺北市大安區基隆路3段前0公尺數與辛亥路3段口,deaths: 0;injured: 1,自用-小貨車;普通重型-機車
A2,2016-06-30 21:04,臺北市大安區和平東路3段前0公尺數與基隆路3段口,deaths: 0;injured: 1,民營公車-大客車;自用-小客車;普通重型-機車;普通重型-機車
A2,2016-07-05 07:50,臺北市大安區基隆路3段前0公尺數與長興街南側100公尺口,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2016-07-06 09:40,臺北市大安區基隆路3段前0公尺數與長興街口,deaths: 0;injured: 1,自用-小貨車;普通重型-機車
A2,2016-07-20 15:35,臺北市大安區辛亥路3段前0公尺數與基隆路3段口,deaths: 0;injured: 4,民營客運-大客車;營業用-小貨車;自用-小貨車;民營客運-大客車;營業用-小貨車
A2,2016-07-21 18:00,臺北市大安區基隆路3段前0公尺數與辛亥路3段口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-07-21 20:52,臺北市大安區基隆路3段前0公尺數與羅斯福路4段口,deaths: 0;injured: 1,普通重型-機車
A2,2016-08-16 15:40,臺北市大安區基隆路3段前0公尺數與辛亥路3段口,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2016-08-16 18:30,臺北市大安區基隆路3段前0公尺數與臥龍街口,deaths: 0;injured: 1,普通重型-機車;普通重型-機車;自用-小客車
A2,2016-09-28 11:30,臺北市大安區基隆路3段111號前0公尺數111號,deaths: 0;injured: 1,普通重型-機車
A2,2016-10-04 09:12,臺北市大安區基隆路3段前0公尺數與辛亥路3段口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
