accident_type,accident_time,accident_location,casualties,car_type
A2,2016-02-21 15:19,臺北市大安區忠孝東路3段前0公尺數臺北市大安區忠孝東路3段與新生南路1段口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-02-22 08:25,臺北市大安區忠孝東路3段前0公尺數臺北市大安區忠孝東路3段與建國南路1段口,deaths: 0;injured: 1,租賃車-小客車;普通重型-機車
A2,2016-03-08 11:30,臺北市大安區忠孝東路3段前0公尺數臺北市大安區忠孝東路3段與安東街口,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2016-03-09 08:10,臺北市大安區忠孝東路3段1號前0公尺數臺北市大安區忠孝東路3段1號北科大門口,deaths: 0;injured: 2,腳踏自行車-慢車;普通重型-機車
A2,2016-03-09 11:29,臺北市大安區忠孝東路3段前0公尺數臺北市大安區忠孝東路3段與建國南路1段口,deaths: 0;injured: 1,自用-小客車;行人-人
A2,2016-03-15 07:51,臺北市大安區建國高架道路前0公尺數臺北市大安區建國高架與忠孝東路3段下匝道處口,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2016-03-19 08:01,臺北市大安區忠孝東路3段前0公尺數臺北市大安區忠孝東路3段與新生南路1段口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-03-25 09:49,臺北市大安區忠孝東路3段前0公尺數臺北市大安區忠孝東路3段與復興南路1段口,deaths: 0;injured: 1,租賃車-小客車;普通輕型-機車
A2,2016-03-27 16:05,臺北市大安區建國南路1段前0公尺數臺北市大安區建國南路1段與忠孝東路3段口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-03-27 19:45,臺北市大安區忠孝東路3段259號前0公尺數臺北市大安區忠孝東路3段259號前,deaths: 0;injured: 1,自用-小客車;普通重型-機車;自用-小客車
A2,2016-04-01 22:00,臺北市大安區忠孝東路3段前0公尺數臺北市大安區忠孝東路3段與新生南路1段口,deaths: 0;injured: 3,普通重型-機車;普通重型-機車;普通重型-機車
A2,2016-04-16 08:55,臺北市大安區忠孝東路3段前0公尺數臺北市大安區忠孝東路3段與新生南路1段口,deaths: 0;injured: 1,其他車-其他車;普通重型-機車;普通重型-機車
A2,2016-04-27 15:18,臺北市大安區忠孝東路3段前0公尺數臺北市大安區忠孝東路3段與新生南路1段口,deaths: 0;injured: 1,自用-小客車;普通重型-機車;自用-小客車
A2,2016-04-30 20:40,臺北市大安區忠孝東路3段191號前0公尺數臺北市大安區忠孝東路3段191號,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2016-05-12 18:20,臺北市大安區忠孝東路3段前0公尺數與建國南路1段口,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2016-05-21 12:50,臺北市大安區忠孝東路3段前0公尺數與復興南路1段口,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
A2,2016-05-29 20:35,臺北市大安區忠孝東路3段前0公尺數與新生南路1段口,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
A2,2016-05-31 21:35,臺北市大安區忠孝東路3段前0公尺數與復興南路1段口,deaths: 0;injured: 2,普通重型-機車;普通輕型-機車
A2,2016-06-04 11:09,臺北市大安區忠孝東路3段176號前0公尺數176號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-06-11 05:47,臺北市大安區忠孝東路3段前0公尺數與建國南路1段口,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2016-07-01 23:45,臺北市大安區忠孝東路3段前0公尺數與新生南路1段口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-07-09 05:25,臺北市大安區忠孝東路3段前0公尺數與復興南路1段口,deaths: 0;injured: 1,自用-小貨車;腳踏自行車-慢車
A2,2016-07-11 08:44,臺北市大安區忠孝東路3段36號前0公尺數36號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-07-19 16:17,臺北市大安區忠孝東路3段前0公尺數與建國南路1段西北角口,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2016-07-20 14:13,臺北市大安區忠孝東路3段54號前0公尺數54號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-07-26 17:33,臺北市大安區忠孝東路3段228號前0公尺數228號前,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-08-30 19:11,臺北市大安區忠孝東路3段前0公尺數與建國南路1段口,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2016-09-05 08:20,臺北市大安區忠孝東路3段前0公尺數與建國南路1段口,deaths: 0;injured: 1,普通重型-機車;行人-人
A2,2016-09-15 18:25,臺北市大安區忠孝東路3段前0公尺數與建國南路1段口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-09-23 10:05,臺北市大安區忠孝東路3段136號前0公尺數136號,deaths: 0;injured: 1,自用-小貨車;普通重型-機車
A2,2016-10-06 09:57,臺北市大安區新生南路1段前0公尺數與忠孝東路3段口,deaths: 0;injured: 2,大型重型2-機車;自用-小客車;自用-小客車
A2,2016-10-11 19:15,臺北市大安區忠孝東路3段前0公尺數與復興南路1段口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-10-13 10:10,臺北市大安區忠孝東路3段前0公尺數與建國南路1段口,deaths: 0;injured: 1,計程車-小客車;行人-人
A2,2016-10-15 09:05,臺北市大安區忠孝東路3段36號前0公尺數36號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-11-04 13:24,臺北市大安區忠孝東路3段前0公尺數與復興南路1段口,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2016-11-06 22:26,臺北市大安區忠孝東路3段前0公尺數與復興南路1段口,deaths: 0;injured: 1,普通重型-機車;自用-小貨車
A2,2016-11-14 18:45,臺北市大安區忠孝東路3段前0公尺數與復興南路1段口,deaths: 0;injured: 3,普通重型-機車;普通輕型-機車;普通輕型-機車
A2,2016-11-17 16:10,臺北市大安區忠孝東路3段前0公尺數與復興南路1段口,deaths: 0;injured: 1,計程車-小客車;行人-人
A2,2016-11-24 09:50,臺北市大安區忠孝東路3段前0公尺數與新生南路1段口,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
A2,2014-02-05 12:01,臺北市大安區忠孝東路3段212號,deaths: 0;injured: 1,營業用-小貨車;普通重型-機車
A2,2014-02-20 18:00,臺北市大安區忠孝東路3段259號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-03-11 15:50,臺北市大安區忠孝東路3段36號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-04-07 20:00,臺北市大安區忠孝東路3段1號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2014-05-11 12:04,臺北市大安區忠孝東路3段226之1號,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
A2,2014-05-16 14:45,臺北市大安區忠孝東路3段253號對面,deaths: 0;injured: 1,普通重型-機車;民營公車-大客車
A2,2014-06-25 19:00,臺北市大安區忠孝東路3段220號,deaths: 0;injured: 1,其他車-其他車;普通重型-機車;自用-小客車
A2,2014-07-14 16:49,臺北市大安區忠孝東路3段1號,deaths: 0;injured: 1,普通重型-機車;計程車-小客車
A2,2014-08-19 22:30,臺北市大安區忠孝東路3段1號,deaths: 0;injured: 1,其他車-其他車;普通重型-機車
A2,2014-09-16 16:05,臺北市大安區忠孝東路3段88號,deaths: 0;injured: 1,民營客運-大客車;普通重型-機車
A2,2014-10-19 13:44,臺北市大安區忠孝東路3段210號,deaths: 0;injured: 1,計程車-小客車;計程車-小客車
A2,2014-11-19 14:27,臺北市大安區忠孝東路3段300號,deaths: 0;injured: 1,普通重型-機車;自用-小客車;普通重型-機車
A2,2014-12-08 19:27,臺北市大安區忠孝東路3段160號,deaths: 0;injured: 1,普通重型-機車;民營客運-大客車
A2,2014-12-09 17:45,臺北市大安區忠孝東路3段 建國南路1段,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-12-23 14:09,臺北市大安區忠孝東路3段253號對面,deaths: 0;injured: 1,腳踏自行車-慢車;行人-人
A2,2015-03-14 21:38,臺北市大安區忠孝東路3段200號,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
A2,2015-03-26 02:25,臺北市大安區忠孝東路3段205號,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2015-04-04 11:00,臺北市大安區忠孝東路3段176號,deaths: 0;injured: 1,普通重型-機車;普通重型-機車;普通重型-機車;自用-小客車
A2,2015-04-22 11:06,臺北市大安區建國南路1段 忠孝東路3段,deaths: 0;injured: 1,普通重型-機車;租賃車-小客車
A2,2015-04-23 23:30,臺北市大安區忠孝東路3段299號,deaths: 0;injured: 1,租賃車-小客車;普通重型-機車
A2,2015-05-11 08:51,臺北市大安區忠孝東路3段 建國南路1段,deaths: 0;injured: 1,其他車-其他車;腳踏自行車-慢車
A2,2015-06-09 10:27,臺北市大安區忠孝東路3段152號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2015-06-11 14:49,臺北市大安區忠孝東路3段208號,deaths: 0;injured: 1,自用-小客車;行人-人
A2,2015-07-01 08:16,臺北市大安區忠孝東路3段232號前,deaths: 0;injured: 1,遊覽車-大客車;普通重型-機車;計程車-小客車
A2,2015-07-02 17:05,臺北市大安區忠孝東路3段1號,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2015-07-13 14:55,臺北市大安區忠孝東路3段249號前,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
A2,2015-08-17 14:38,臺北市大安區忠孝東路3段6號前,deaths: 0;injured: 2,計程車-小客車;普通重型-機車;普通重型-機車
A2,2015-10-13 22:00,臺北市大安區忠孝東路3段 復興南路1段,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2015-11-15 20:18,臺北市大安區忠孝東路3段1號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車;普通重型-機車
A2,2015-11-24 16:20,臺北市大安區忠孝東路3段197號,deaths: 0;injured: 1,普通重型-機車;計程車-小客車
A2,2015-11-26 20:45,臺北市大安區忠孝東路3段199之1號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2013-04-03 08:40,臺北市大安區忠孝東路3段36號前,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2013-04-03 13:46,臺北市大安區忠孝東路3段232號前,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
A2,2013-04-11 11:20,臺北市大安區忠孝東路3段265號前,deaths: 0;injured: 1,自用-小客車;腳踏自行車-慢車
A2,2013-04-17 17:45,臺北市大安區忠孝東路3段208號,deaths: 0;injured: 1,腳踏自行車-慢車;行人-人
A2,2013-05-24 16:14,臺北市大安區忠孝東路3段211號,deaths: 0;injured: 1,普通重型-機車
A2,2013-06-21 12:35,臺北市大安區忠孝東路3段203號人行道前,deaths: 0;injured: 2,普通重型-機車;行人-人
A2,2013-06-22 00:52,臺北市大安區忠孝東路3段201號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2013-08-04 03:30,臺北市大安區忠孝東路3段305號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2013-09-28 06:55,臺北市大安區忠孝東路3段52號前,deaths: 0;injured: 3,普通重型-機車;行人-人;普通重型-機車
A2,2013-10-02 23:08,臺北市大安區忠孝東路3段300號前,deaths: 0;injured: 1,計程車-小客車;計程車-小客車
A2,2013-10-16 18:50,臺北市大安區忠孝東路3段1號前,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2013-10-29 16:50,臺北市大安區忠孝東路3段226號,deaths: 0;injured: 1,普通重型-機車;民營公車-大客車
A2,2013-12-04 17:30,臺北市大安區忠孝東路3段48號前,deaths: 0;injured: 2,普通重型-機車;民營公車-大客車;普通重型-機車
A2,2013-12-21 00:00,臺北市大安區忠孝東路3段215號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車;自用-小客車
A2,2012-05-26 21:40,臺北市大安區忠孝東路3段1號,deaths: 0;injured: 1,民營客運-大客車;民營公車-大客車;民營公車-大客車;其他人-人
A2,2012-12-29 18:15,臺北市大安區忠孝東路3段1號旁,deaths: 0;injured: 1,普通重型-機車;自用-小客車;公營公車-大客車
A2,2012-02-17 22:30,臺北市大安區忠孝東路3段226號前,deaths: 0;injured: 1,普通重型-機車;行人-人
A2,2012-06-30 13:45,臺北市大安區忠孝東路3段162號,deaths: 0;injured: 1,民營公車-大客車;普通重型-機車;自用-小客車
A2,2012-07-03 14:30,臺北市大安區忠孝東路3段285號,deaths: 0;injured: 1,民營公車-大客車;普通重型-機車
A2,2012-07-31 07:58,臺北市大安區忠孝東路3段265號,deaths: 0;injured: 1,民營客運-大客車;普通重型-機車
A2,2012-08-27 12:10,臺北市大安區忠孝東路3段208號,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
A2,2012-10-05 22:10,臺北市大安區忠孝東路3段188號,deaths: 0;injured: 1,自用-小客車;普通輕型-機車
A2,2012-10-24 08:40,臺北市大安區忠孝東路3段150號,deaths: 0;injured: 2,普通重型-機車;普通輕型-機車;普通輕型-機車
