accident_type,accident_time,accident_location,casualties,car_type
A2,2012-02-03 18:30,臺北市大同區承德路承德橋往北,deaths: 0;injured: 2,普通重型-機車;行人-人
A2,2012-05-08 22:10,臺北市大同區承德路3段承德橋往士林機車道,deaths: 0;injured: 2,普通重型-機車;腳踏自行車-慢車
A2,2012-05-09 13:20,臺北市大同區承德路承德路 承德橋,deaths: 0;injured: 2,普通重型-機車;腳踏自行車-慢車
A2,2012-06-29 16:55,臺北市大同區承德路承德橋往士林,deaths: 0;injured: 3,普通重型-機車;腳踏自行車-慢車;普通重型-機車
A2,2012-08-24 09:19,臺北市大同區承德路敦煌路(承德橋),deaths: 0;injured: 1,其他車-其他車;普通重型-機車
A2,2012-10-18 08:59,臺北市士林區承德橋往士林,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2012-10-26 16:13,臺北市士林區承德橋往北第006號燈桿前,deaths: 0;injured: 3,普通重型-機車;普通重型-機車;普通重型-機車
A2,2012-11-03 12:00,臺北市士林區承德橋往南方向,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2012-11-05 05:30,臺北市士林區承德路4段承德路4段 (承德橋往北),deaths: 0;injured: 2,普通重型-機車;腳踏自行車-慢車
A2,2012-11-28 09:10,臺北市大同區承德橋,deaths: 0;injured: 2,普通重型-機車;腳踏自行車-慢車
