accident_type,accident_time,accident_location,casualties,car_type
A2,2016-01-12 16:44,臺北市文山區羅斯福路5段214號前0公尺數臺北市文山區羅斯福路5段214號萬隆捷運站四號出口,deaths: 0;injured: 1,普通重型-機車;電動自行車-慢車
A2,2016-01-22 12:26,臺北市文山區羅斯福路5段前0公尺數臺北市文山區羅斯福路5段與萬隆街口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-01-29 18:14,臺北市文山區羅斯福路5段前0公尺數臺北市文山區羅斯福路5段與興隆路1段口,deaths: 0;injured: 2,普通重型-機車;行人-人
A2,2016-02-01 22:20,臺北市文山區羅斯福路5段前0公尺數萬隆街,deaths: 0;injured: 1,自用-小貨車;行人-人
A2,2016-02-02 17:40,臺北市文山區羅斯福路5段99號前0公尺數臺北市文山區羅斯福路5段99號前,deaths: 0;injured: 1,普通重型-機車;普通輕型-機車
A2,2016-02-03 16:40,臺北市文山區羅斯福路5段245號前0公尺數臺北市文山區羅斯福路5段245號,deaths: 0;injured: 2,計程車-小客車;普通重型-機車;腳踏自行車-慢車
A2,2016-02-03 18:04,臺北市文山區羅斯福路5段163號前0公尺數臺北市文山區羅斯福路5段163號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2016-02-03 21:15,臺北市文山區羅斯福路5段前0公尺數臺北市文山區羅斯福路5段與萬盛街口,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2016-02-06 16:20,臺北市文山區羅斯福路5段255號前0公尺數臺北市文山區羅斯福路5段255號,deaths: 0;injured: 1,其他車-其他車;普通重型-機車
A2,2016-02-09 15:10,臺北市文山區羅斯福路5段48號前0公尺數臺北市文山區羅斯福路5段48號,deaths: 0;injured: 1,普通重型-機車;大型重型1-機車
A2,2016-03-02 08:00,臺北市文山區羅斯福路5段177號前0公尺數臺北市文山區羅斯福路5段177號,deaths: 0;injured: 1,普通重型-機車;其他車-其他車;其他車-其他車
A2,2016-03-02 20:30,臺北市文山區羅斯福路5段前0公尺數臺北市文山區羅斯福路5段與萬隆街口,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2016-03-04 18:50,臺北市文山區羅斯福路5段58號前0公尺數臺北市文山區羅斯福路5段58號,deaths: 0;injured: 1,普通重型-機車;其他人-人;普通重型-機車
A2,2016-03-11 08:22,臺北市文山區羅斯福路5段41號前0公尺數臺北市文山區羅斯福路5段41號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2016-03-13 14:22,臺北市文山區羅斯福路5段183號前0公尺數臺北市文山區羅斯福路5段183號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車;普通重型-機車
A2,2016-03-15 09:56,臺北市文山區羅斯福路5段前0公尺數臺北市文山區羅斯福路5段與興隆路1段口,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2016-03-15 20:20,臺北市文山區羅斯福路5段128號前0公尺數臺北市文山區羅斯福路5段128號前,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-03-15 23:50,臺北市文山區羅斯福路5段前0公尺數臺北市文山區羅斯福路5段與興隆路1段口,deaths: 0;injured: 1,普通重型-機車;行人-人
A2,2016-03-18 11:47,臺北市文山區羅斯福路5段141號前0公尺數臺北市文山區羅斯福路5段141-1號,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2016-03-19 13:07,臺北市文山區羅斯福路5段88號前0公尺數臺北市文山區羅斯福路5段88號前,deaths: 0;injured: 2,普通重型-機車;普通輕型-機車
A2,2016-03-21 08:15,臺北市文山區羅斯福路5段前0公尺數臺北市文山區羅斯福路5段與興隆路1段口,deaths: 0;injured: 2,普通重型-機車;普通重型-機車;自用-小客車
A2,2016-03-27 16:50,臺北市文山區羅斯福路5段前0公尺數臺北市文山區羅斯福路5段與萬隆街口,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
A2,2016-03-27 18:37,臺北市文山區羅斯福路5段95號前0公尺數臺北市文山區羅斯福路5段95號,deaths: 0;injured: 1,普通重型-機車;腳踏自行車-慢車
A2,2016-03-31 08:30,臺北市文山區羅斯福路5段23號前0公尺數臺北市文山區羅斯福路5段23號,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2016-04-08 16:39,臺北市文山區前0公尺數臺北市文山區羅斯福路5段與興隆路1段,deaths: 0;injured: 1,自用-小客車;自用-小客車;民營公車-大客車
A2,2016-04-08 23:14,臺北市文山區羅斯福路5段157號前0公尺數臺北市文山區羅斯福路5段157號前,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2016-04-16 22:30,臺北市文山區羅斯福路5段234號前0公尺數臺北市文山區羅斯福路5段234號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-04-23 13:30,臺北市文山區羅斯福路5段243號前0公尺數臺北市文山區羅斯福路5段243號,deaths: 0;injured: 1,普通輕型-機車;計程車-小客車
A2,2016-04-24 12:55,臺北市文山區羅斯福路5段30號前0公尺數臺北市文山區羅斯福路5段30號,deaths: 0;injured: 1,普通重型-機車;自用-小貨車
A2,2016-05-12 21:15,臺北市文山區羅斯福路5段121號前0公尺數121號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車
A2,2016-05-17 08:33,臺北市文山區羅斯福路5段前0公尺數與萬盛街口,deaths: 0;injured: 1,普通重型-機車;腳踏自行車-慢車
A2,2016-05-17 20:43,臺北市文山區羅斯福路5段21號前0公尺數21號前,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
A2,2016-05-24 19:30,臺北市文山區羅斯福路5段134號前0公尺數134號前,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2016-05-24 21:15,臺北市文山區羅斯福路5段前0公尺數與萬盛街口,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2016-05-27 01:00,臺北市文山區羅斯福路5段238號前0公尺數238號,deaths: 0;injured: 1,普通輕型-機車;計程車-小客車
A2,2016-05-30 08:42,臺北市文山區羅斯福路5段217號前0公尺數217號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2016-06-02 22:31,臺北市文山區羅斯福路5段前0公尺數與萬盛街口,deaths: 0;injured: 1,自用-小客車;行人-人
A2,2016-06-08 11:46,臺北市文山區羅斯福路5段256號前0公尺數256號,deaths: 0;injured: 1,普通重型-機車
A2,2016-06-18 23:23,臺北市文山區羅斯福路5段158號前0公尺數158號,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2016-06-25 02:29,臺北市文山區羅斯福路5段99號前0公尺數99號,deaths: 0;injured: 3,普通重型-機車;自用-小客車;普通重型-機車;自用-小客車
A2,2016-07-04 22:25,臺北市文山區羅斯福路5段227號前0公尺數227號,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2016-07-09 18:50,臺北市文山區羅斯福路5段168號前0公尺數168號前,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2016-07-12 21:33,臺北市文山區羅斯福路5段41號前0公尺數41號,deaths: 0;injured: 1,租賃車-小客車;行人-人
A2,2016-07-15 21:24,臺北市文山區羅斯福路5段200號前0公尺數200號前,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2016-08-03 19:55,臺北市文山區羅斯福路5段285號前0公尺數285號前,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2016-08-18 07:40,臺北市文山區羅斯福路5段95號前0公尺數95號,deaths: 0;injured: 2,普通重型-機車;腳踏自行車-慢車
A2,2016-08-18 18:31,臺北市文山區羅斯福路5段前0公尺數與興隆路1段口,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2016-08-23 16:20,臺北市文山區羅斯福路5段61號前0公尺數61號前,deaths: 0;injured: 2,普通重型-機車;普通重型-機車;普通重型-機車
A2,2016-08-29 20:15,臺北市文山區羅斯福路5段291號前0公尺數291號前,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-09-11 15:10,臺北市文山區羅斯福路5段99號前0公尺數99號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-09-21 07:24,臺北市文山區羅斯福路5段163號前0公尺數163號,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2016-10-04 03:00,臺北市文山區羅斯福路5段56號前0公尺數56號,deaths: 0;injured: 1,普通輕型-機車;普通重型-機車
A2,2016-10-18 19:17,臺北市文山區羅斯福路5段175號前0公尺數175號,deaths: 0;injured: 2,普通重型-機車;自用-小客車;普通重型-機車
A2,2016-10-23 18:30,臺北市文山區羅斯福路5段164號前0公尺數164號,deaths: 0;injured: 1,普通重型-機車
A2,2016-10-29 18:45,臺北市文山區羅斯福路5段244號前0公尺數244號,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2016-11-03 10:45,臺北市文山區羅斯福路5段234號前0公尺數234號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2016-11-06 15:02,臺北市文山區羅斯福路5段58號前0公尺數58號,deaths: 0;injured: 2,自用-小貨車;自用-小貨車;自用-小客車;自用-小客車
A2,2016-11-09 09:25,臺北市文山區萬盛街前0公尺數與羅斯福路5段口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-11-10 11:10,臺北市文山區羅斯福路5段147號前0公尺數147號,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
A2,2016-11-23 11:15,臺北市文山區羅斯福路5段47號前0公尺數47號,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
A2,2016-11-29 10:40,臺北市文山區羅斯福路5段257號前0公尺數257號,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A1,2014-10-11 20:35,臺北市文山區羅斯福路5段88號,deaths: 1;injured: 0,民營客運-大客車;行人-人
A1,2014-10-21 00:40,臺北市文山區興隆路(口)羅斯福路5段190號前 興隆路,deaths: 1;injured: 1,普通重型-機車;行人-人
A2,2014-01-04 15:10,臺北市文山區羅斯福路5段17號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-01-08 09:54,臺北市文山區羅斯福路5段172號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2014-01-18 10:00,臺北市文山區羅斯福路5段293號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-01-21 11:50,臺北市文山區公館街(口)羅斯福路5段 公館街,deaths: 0;injured: 1,普通輕型-機車;普通重型-機車
A2,2014-02-06 22:05,臺北市文山區羅斯福路5段69號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2014-02-07 07:35,臺北市文山區羅斯福路5段47號前,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2014-02-11 22:46,臺北市文山區羅斯福路5段158號,deaths: 0;injured: 1,普通輕型-機車;普通重型-機車;計程車-小客車
A2,2014-02-12 12:33,臺北市文山區羅斯福路5段129號前,deaths: 0;injured: 1,普通重型-機車;計程車-小客車;自用-小客車
A2,2014-02-23 10:50,臺北市文山區羅斯福路5段220號前,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2014-03-02 18:10,臺北市文山區羅斯福路5段51號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2014-03-20 06:35,臺北市大安區羅斯福路5段58號對面(往北),deaths: 0;injured: 1,其他車-其他車;普通重型-機車;普通重型-機車;普通重型-機車
A2,2014-04-13 19:00,臺北市文山區羅斯福路5段182號前,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
A2,2014-05-10 11:17,臺北市文山區興隆路1段(口)羅斯福路5段 興隆路1段,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-05-12 18:50,臺北市文山區興隆路1段(口)羅斯福路5段 興隆路1段,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2014-05-16 14:02,臺北市文山區羅斯福路5段172號,deaths: 0;injured: 1,普通重型-機車;計程車-小客車
A2,2014-05-21 18:15,臺北市文山區羅斯福路5段168號 師大分部後門,deaths: 0;injured: 1,自用-小貨車;普通重型-機車;自用-小客車
A2,2014-06-03 08:40,臺北市文山區羅斯福路5段123號,deaths: 0;injured: 2,普通重型-機車;自用-小客車;普通重型-機車
A2,2014-06-08 11:50,臺北市文山區羅斯福路5段235號前,deaths: 0;injured: 3,普通重型-機車;腳踏自行車-慢車;普通重型-機車
A2,2014-06-17 16:25,臺北市文山區羅斯福路5段88號前,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2014-07-07 10:15,臺北市文山區汀洲路4段(口)羅斯福路5段 汀洲路4段,deaths: 0;injured: 2,普通重型-機車;行人-人
A2,2014-07-11 11:54,臺北市文山區興隆路1段(口)羅斯福路5段 興隆路1段,deaths: 0;injured: 1,自用-小貨車;腳踏自行車-慢車
A2,2014-07-12 15:15,臺北市文山區萬盛街(口)羅斯福路5段 萬盛街,deaths: 0;injured: 3,普通重型-機車;普通重型-機車;普通重型-機車
A2,2014-08-09 12:40,臺北市文山區羅斯福路5段202號前,deaths: 0;injured: 1,普通重型-機車;普通重型-機車;自用-小客車
A2,2014-08-11 09:37,臺北市文山區羅斯福路5段2號,deaths: 0;injured: 1,自用-小客車;腳踏自行車-慢車
A2,2014-08-14 15:39,臺北市文山區羅斯福路5段26號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2014-08-16 18:04,臺北市文山區羅斯福路5段206號前,deaths: 0;injured: 1,普通重型-機車;計程車-小客車
A2,2014-09-04 08:15,臺北市文山區羅斯福路5段151號旁,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2014-09-10 14:40,臺北市文山區羅斯福路5段241號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-09-20 09:00,臺北市文山區羅斯福路5段90號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2014-09-26 11:45,臺北市文山區羅斯福路5段118號前,deaths: 0;injured: 1,自用-小客車;普通輕型-機車;普通重型-機車
A2,2014-10-03 09:00,臺北市文山區羅斯福路5段225號前,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2014-10-13 21:50,臺北市文山區羅斯福路5段238號前,deaths: 0;injured: 1,普通輕型-機車
A2,2014-10-15 08:20,臺北市文山區羅斯福路5段 萬盛街口對面,deaths: 0;injured: 1,普通重型-機車;普通重型-機車;普通重型-機車
A2,2014-10-24 10:33,臺北市文山區羅斯福路5段119號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2014-11-02 17:20,臺北市文山區羅斯福路5段169號前,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2014-11-04 16:28,臺北市文山區羅斯福路5段83號前,deaths: 0;injured: 2,計程車-小客車;租賃車-小客車;普通重型-機車;自用-小貨車;普通重型-機車
A2,2014-11-06 08:15,臺北市文山區羅斯福路5段37號,deaths: 0;injured: 3,行人-人;計程車-小客車;普通重型-機車;普通重型-機車
A2,2014-11-14 07:33,臺北市文山區羅斯福路5段148號前,deaths: 0;injured: 1,普通重型-機車;其他車-其他車
A2,2014-11-17 18:30,臺北市文山區羅斯福路5段98號,deaths: 0;injured: 1,自用-小客車;租賃車-小客車
A2,2014-11-26 19:15,臺北市文山區羅斯福路5段42之1號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-12-02 18:01,臺北市文山區羅斯福路5段200號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-12-04 17:00,臺北市文山區羅斯福路5段252號,deaths: 0;injured: 2,普通輕型-機車;普通重型-機車
A2,2014-12-17 09:38,臺北市文山區汀洲路4段(口)羅斯福路5段 汀洲路4段,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2014-12-21 22:54,臺北市文山區興隆路1段(口)羅斯福路5段 興隆路1段,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-12-21 23:15,臺北市文山區興隆路1段(口)羅斯福路5段 興隆路1段,deaths: 0;injured: 1,普通重型-機車
A2,2014-12-22 18:50,臺北市文山區羅斯福路5段40號,deaths: 0;injured: 1,普通重型-機車;腳踏自行車-慢車
A2,2014-12-24 12:35,臺北市文山區羅斯福路5段266號,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2014-12-26 09:20,臺北市文山區興隆路1段(口)羅斯福路5段 興隆路1段,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2014-12-27 11:01,臺北市文山區羅斯福路5段172號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2015-01-06 04:50,臺北市文山區羅斯福路5段168號,deaths: 0;injured: 2,普通輕型-機車;普通重型-機車
A2,2015-01-09 18:50,臺北市文山區羅斯福路5段260號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2015-01-10 21:45,臺北市文山區羅斯福路5段223號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2015-01-13 10:55,臺北市文山區羅斯福路5段158號前,deaths: 0;injured: 1,普通重型-機車
A2,2015-01-14 09:40,臺北市文山區羅斯福路5段78號前,deaths: 0;injured: 1,普通輕型-機車
A2,2015-01-18 01:16,臺北市文山區汀洲路4段(口)羅斯福路5段 汀洲路4段,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2015-01-21 14:15,臺北市文山區羅斯福路5段258號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2015-01-26 10:46,臺北市文山區興隆路1段興隆路1段 羅斯福路5段,deaths: 0;injured: 1,自用-小客車;行人-人
A2,2015-01-28 18:48,臺北市文山區羅斯福路5段168號,deaths: 0;injured: 2,大型重型2-機車;普通重型-機車
A2,2015-02-01 11:33,臺北市文山區羅斯福路5段157號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2015-02-02 22:30,臺北市文山區羅斯福路5段216-2號前,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2015-02-09 15:52,臺北市文山區羅斯福路5段41號前,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2015-02-13 12:25,臺北市文山區羅斯福路5段  興隆路1段,deaths: 0;injured: 1,普通重型-機車;行人-人
A2,2015-02-15 19:30,臺北市文山區羅斯福路5段157號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2015-02-16 23:30,臺北市文山區羅斯福路5段  興隆路1段,deaths: 0;injured: 3,普通重型-機車;普通重型-機車;普通重型-機車
A2,2015-03-03 09:42,臺北市文山區羅斯福路5段99號旁,deaths: 0;injured: 2,計程車-小客車;普通重型-機車;普通重型-機車
