accident_type,accident_time,accident_location,casualties,car_type
A2,2016-01-05 16:59,臺北市南港區忠孝東路6段前0公尺數臺北市南港區忠孝東路6段與東新街口,deaths: 0;injured: 1,普通重型-機車;計程車-小客車
A2,2016-01-15 08:45,臺北市南港區忠孝東路6段197號前0公尺數臺北市南港區忠孝東路6段197號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2016-01-22 12:20,臺北市南港區忠孝東路6段前0公尺數臺北市南港區忠孝東路6段與昆陽街口,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2016-01-23 19:10,臺北市南港區忠孝東路6段前0公尺數臺北市南港區忠孝東路6段與昆陽街口,deaths: 0;injured: 2,腳踏自行車-慢車;普通重型-機車
A2,2016-01-30 15:15,臺北市南港區忠孝東路6段前0公尺數臺北市南港區忠孝東路6段與永吉路口,deaths: 0;injured: 2,普通重型-機車;普通重型-機車;普通重型-機車
A2,2016-02-05 19:55,臺北市南港區忠孝東路6段360號前0公尺數臺北市南港區忠孝東路6段360號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-02-06 16:20,臺北市南港區忠孝東路6段230號前0公尺數臺北市南港區忠孝東路6段230號,deaths: 0;injured: 1,自用-小貨車;普通輕型-機車
A2,2016-02-17 21:00,臺北市南港區忠孝東路6段前0公尺數臺北市南港區忠孝東路6段與玉成街旁口,deaths: 0;injured: 1,其他車-其他車;普通重型-機車
A2,2016-03-03 20:40,臺北市南港區忠孝東路6段317號前0公尺數臺北市南港區忠孝東路6段317號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-03-11 18:25,臺北市南港區忠孝東路6段308號前0公尺數臺北市南港區忠孝東路6段308號前,deaths: 0;injured: 1,普通重型-機車;自用-小貨車
A2,2016-03-13 17:38,臺北市南港區忠孝東路6段前0公尺數臺北市南港區忠孝東路6段與東新街口,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2016-03-25 01:45,臺北市南港區忠孝東路6段310號前0公尺數臺北市南港區忠孝東路6段310號,deaths: 0;injured: 1,自用-小貨車;普通重型-機車
A2,2016-03-29 07:30,臺北市南港區忠孝東路6段229號前0公尺數臺北市南港區忠孝東路6段229號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2016-04-08 08:10,臺北市南港區忠孝東路6段297號前0公尺數臺北市南港區忠孝東路6段297號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2016-04-11 20:20,臺北市南港區忠孝東路6段163號前0公尺數臺北市南港區忠孝東路6段163號,deaths: 0;injured: 3,普通重型-機車;普通重型-機車;普通重型-機車
A2,2016-05-05 16:10,臺北市南港區忠孝東路6段前0公尺數與東新街口,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2016-05-07 10:00,臺北市南港區忠孝東路6段前0公尺數與永吉路口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-05-07 20:20,臺北市南港區忠孝東路6段前0公尺數與東新街口,deaths: 0;injured: 1,腳踏自行車-慢車;自用-小客車
A2,2016-05-08 06:10,臺北市南港區忠孝東路6段424號前0公尺數424號,deaths: 0;injured: 1,普通重型-機車
A2,2016-05-13 12:37,臺北市南港區忠孝東路6段306號前0公尺數306號,deaths: 0;injured: 2,營業用-小貨車;普通重型-機車;普通重型-機車
A2,2016-05-24 14:45,臺北市南港區忠孝東路6段299號前0公尺數299號,deaths: 0;injured: 1,自用-小貨車;普通重型-機車
A2,2016-05-28 12:50,臺北市南港區忠孝東路6段360號前0公尺數360號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-06-07 11:05,臺北市南港區昆陽街前0公尺數與忠孝東路6段口,deaths: 0;injured: 1,自用-小貨車;行人-人
A2,2016-06-10 17:35,臺北市南港區忠孝東路6段7號前0公尺數7號,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2016-07-03 18:20,臺北市南港區忠孝東路6段前0公尺數與向陽路口,deaths: 0;injured: 2,普通重型-機車;普通重型-機車;普通重型-機車
A2,2016-07-10 20:17,臺北市南港區忠孝東路6段466號前0公尺數466號,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2016-07-15 08:15,臺北市南港區忠孝東路6段486號前0公尺數486號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-07-26 22:40,臺北市南港區忠孝東路6段前0公尺數與昆陽街口,deaths: 0;injured: 1,自用-小客車;行人-人
A2,2016-07-27 10:24,臺北市南港區昆陽街前0公尺數與忠孝東路6段口,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2016-07-30 15:08,臺北市南港區忠孝東路6段前0公尺數與永吉路口,deaths: 0;injured: 1,自用-小貨車;普通重型-機車
A2,2016-08-03 17:27,臺北市南港區忠孝東路6段前0公尺數與東新街口,deaths: 0;injured: 1,腳踏自行車-慢車;租賃車-小客車
A2,2016-08-07 20:36,臺北市南港區忠孝東路6段前0公尺數與永吉路口,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
