accident_type,accident_time,accident_location,casualties,car_type
A2,2016-01-09 19:55,臺北市松山區八德路3段前0公尺數臺北市松山區八德路3段與光復南路口,deaths: 0;injured: 1,其他車-其他車;普通重型-機車;自用-小客車
A2,2016-01-11 04:10,臺北市松山區敦化南路1段前0公尺數臺北市松山區敦化南路1段與八德路3段口,deaths: 0;injured: 6,救護車-特種車;計程車-小客車;救護車-特種車;計程車-小客車;救護車-特種車;救護車-特種車
A2,2016-01-26 15:20,臺北市松山區八德路3段前0公尺數臺北市松山區八德路3段與延吉街口,deaths: 0;injured: 1,自用-小貨車;普通重型-機車
A2,2016-02-09 15:49,臺北市中山區市民大道3段前0公尺數臺北市中山區市民大道3段與八德路3段口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-02-16 09:25,臺北市松山區八德路3段前0公尺數臺北市松山區八德路3段與光復南路口,deaths: 0;injured: 4,計程車-小客車;普通重型-機車;普通重型-機車;普通重型-機車;民營公車-大客車;普通重型-機車
A2,2016-02-24 06:15,臺北市松山區光復北路前0公尺數臺北市松山區光復北路與八德路3段口,deaths: 0;injured: 1,租賃車-小客車;行人-人
A2,2016-04-10 12:30,臺北市松山區八德路3段10號前0公尺數臺北市松山區八德路3段10號對面,deaths: 0;injured: 1,普通重型-機車
A2,2016-04-14 08:48,臺北市松山區八德路3段187號前0公尺數臺北市松山區八德路3段187號,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
A2,2016-05-03 10:00,臺北市松山區八德路3段36號前0公尺數36號對面,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2016-05-04 14:24,臺北市松山區八德路3段前0公尺數與敦化南路1段口,deaths: 0;injured: 1,行人-人;自用-小客車
A2,2016-05-13 08:35,臺北市松山區八德路3段前0公尺數與光復北路口,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2016-05-17 20:13,臺北市松山區八德路3段141號前0公尺數141號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2016-05-20 17:20,臺北市松山區八德路3段前0公尺數運動中心前,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
A2,2016-05-29 12:20,臺北市松山區八德路3段133號前0公尺數133號,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2016-05-31 12:20,臺北市松山區八德路3段前0公尺數與寧安街口,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2016-06-11 17:15,臺北市松山區八德路3段27號前0公尺數27號對面,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-06-12 07:17,臺北市松山區八德路3段前0公尺數與敦化北路口,deaths: 0;injured: 3,自用-小客車;自用-小客車;普通重型-機車
A2,2016-06-26 10:09,臺北市松山區八德路3段前0公尺數與延吉街口,deaths: 0;injured: 1,計程車-小客車;行人-人
A2,2016-08-12 00:20,臺北市松山區八德路3段190號前0公尺數190號,deaths: 0;injured: 1,租賃車-小客車;普通重型-機車
A2,2016-08-16 11:27,臺北市松山區八德路3段20號前0公尺數20號,deaths: 0;injured: 1,普通重型-機車;計程車-小客車;普通重型-機車
A2,2016-09-03 22:00,臺北市松山區八德路3段97號前0公尺數97號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-09-07 07:30,臺北市松山區八德路3段168號前0公尺數168號前,deaths: 0;injured: 2,普通重型-機車;自用-小客車;普通重型-機車;普通重型-機車
A2,2016-09-07 14:35,臺北市松山區八德路3段前0公尺數與北寧路口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-09-07 19:30,臺北市松山區八德路3段34號前0公尺數34號,deaths: 0;injured: 2,計程車-小客車;普通輕型-機車;普通輕型-機車
A2,2016-09-12 19:00,臺北市松山區敦化北路前0公尺數與八德路3段口,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2016-09-13 10:25,臺北市松山區八德路3段224號前0公尺數224號,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2016-09-25 20:40,臺北市松山區八德路3段10號前0公尺數10號對面,deaths: 0;injured: 3,普通重型-機車;計程車-小客車;普通重型-機車;普通重型-機車
A2,2016-10-10 12:10,臺北市松山區八德路3段前0公尺數與北寧路口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-10-17 19:15,臺北市松山區八德路3段前0公尺數(松山運動中心七米道前),deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-11-09 11:38,臺北市松山區八德路3段233號前0公尺數233號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-11-24 13:28,臺北市松山區敦化南路1段前0公尺數與八德路3段口,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2016-11-28 09:35,臺北市松山區八德路3段前0公尺數與寧安街口,deaths: 0;injured: 1,自用-小客車;行人-人
A2,2016-11-29 19:30,臺北市松山區八德路3段前0公尺數台視前,deaths: 0;injured: 1,民營公車-大客車;民營公車-大客車
A2,2014-01-21 08:40,臺北市松山區八德路3段2號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-01-26 23:10,臺北市松山區八德路3段182號,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車;自用-小客車
A2,2014-02-05 12:10,臺北市松山區八德路3段20號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-02-15 23:36,臺北市松山區八德路3段20號前,deaths: 0;injured: 2,計程車-小客車;普通重型-機車;普通重型-機車
A2,2014-03-09 12:00,臺北市松山區敦化北路八德路3段(口)敦化北路 八德路3段,deaths: 0;injured: 1,民營客運-大客車;普通重型-機車
A2,2014-04-04 18:30,臺北市松山區八德路3段222號,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2014-05-02 11:40,臺北市松山區八德路3段225號對面,deaths: 0;injured: 1,普通重型-機車;計程車-小客車
A2,2014-05-02 19:16,臺北市松山區八德路3段232號前,deaths: 0;injured: 1,普通重型-機車;自用-小客車;普通重型-機車
A2,2014-05-19 09:00,臺北市松山區八德路3段10號,deaths: 0;injured: 1,自用-小貨車;普通重型-機車
A2,2014-05-20 11:20,臺北市松山區八德路3段112號,deaths: 0;injured: 1,普通重型-機車;計程車-小客車
A2,2014-06-08 23:45,臺北市松山區八德路3段159號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2014-06-11 09:50,臺北市松山區八德路3段10號,deaths: 0;injured: 1,普通重型-機車;自用-小貨車
A2,2014-06-16 14:15,臺北市松山區八德路3段238號,deaths: 0;injured: 1,自用-小貨車;腳踏自行車-慢車;普通輕型-機車;計程車-小客車
A2,2014-07-06 21:21,臺北市松山區八德路3段159號前,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2014-07-08 08:30,臺北市松山區八德路3段230號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2014-08-18 13:30,臺北市松山區八德路3段245號,deaths: 0;injured: 2,普通重型-機車;行人-人
A2,2014-08-29 04:16,臺北市松山區八德路3段115號,deaths: 0;injured: 1,普通重型-機車;計程車-小客車
A2,2014-09-19 15:30,臺北市松山區八德路3段239號,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2014-10-10 14:19,臺北市松山區八德路3段10號前,deaths: 0;injured: 1,普通重型-機車;計程車-小客車
A2,2014-10-16 14:25,臺北市松山區八德路3段延吉街(口)八德路3段 延吉街,deaths: 0;injured: 1,自用-小客車;普通重型-機車;自用-小貨車
A2,2014-10-23 19:30,臺北市松山區八德路3段222號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-11-09 11:00,臺北市松山區八德路3段延吉街(口)八德路3段 延吉街,deaths: 0;injured: 1,其他車-其他車;普通重型-機車
A2,2014-12-08 08:05,臺北市松山區八德路3段36號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-12-26 22:11,臺北市松山區八德路3段176號,deaths: 0;injured: 2,普通重型-機車;自用-小客車;普通重型-機車
A2,2015-01-12 09:25,臺北市松山區八德路3段197號,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2015-01-12 17:15,臺北市松山區八德路3段110號前,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2015-01-12 17:31,臺北市松山區八德路3段125號前,deaths: 0;injured: 1,普通重型-機車;計程車-小客車
A2,2015-03-10 15:05,臺北市松山區八德路3段227號,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2015-03-28 08:30,臺北市松山區八德路3段154號前,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2015-04-09 16:40,臺北市松山區八德路3段81號,deaths: 0;injured: 1,普通重型-機車;租賃車-小客車
A2,2015-04-30 17:51,臺北市松山區八德路3段20號,deaths: 0;injured: 1,普通重型-機車;普通重型-機車;普通重型-機車
A2,2015-05-08 07:42,臺北市松山區八德路3段233號,deaths: 0;injured: 1,自用-小客車;普通重型-機車;普通重型-機車
A2,2015-06-17 15:47,臺北市松山區八德路3段182號前,deaths: 0;injured: 2,普通重型-機車;行人-人
A2,2015-07-22 17:15,臺北市松山區八德路3段108號,deaths: 0;injured: 1,營業用-小貨車;普通重型-機車
A2,2015-07-24 18:20,臺北市松山區八德路3段20號對面,deaths: 0;injured: 1,自用-小客車;普通重型-機車;自用-小客車
A2,2015-07-28 00:42,臺北市松山區八德路3段75號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2015-08-11 12:00,臺北市松山區八德路3段199號,deaths: 0;injured: 2,普通重型-機車;計程車-小客車;普通重型-機車
A2,2015-08-30 08:46,臺北市松山區敦化北路八德路3段(口)敦化北路 八德路3段,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2015-08-31 08:55,臺北市松山區八德路3段25號,deaths: 0;injured: 1,其他車-其他車;普通重型-機車
A2,2015-09-18 16:42,臺北市松山區八德路3段20號,deaths: 0;injured: 2,普通重型-機車;行人-人
A2,2015-09-22 21:10,臺北市松山區八德路3段10號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2015-09-30 08:22,臺北市松山區八德路3段105號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2015-10-03 15:30,臺北市松山區八德路3段10號,deaths: 0;injured: 1,普通重型-機車;自用-小客車;自用-小貨車
A2,2015-11-01 18:35,臺北市松山區八德路3段178號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2015-11-02 23:00,臺北市松山區八德路3段北寧路(口)八德路3段 北寧路,deaths: 0;injured: 1,租賃車-小客車;普通重型-機車
A2,2015-11-18 11:11,臺北市松山區八德路3段34號對面,deaths: 0;injured: 1,普通重型-機車;租賃車-小客車
A2,2015-11-26 20:39,臺北市松山區八德路3段寧安街(口)八德路3段 寧安街,deaths: 0;injured: 1,計程車-小客車;自用-小客車;自用-小客車;普通重型-機車;普通輕型-機車
A2,2015-12-18 21:12,臺北市松山區八德路3段延吉街(口)八德路3段 延吉街,deaths: 0;injured: 1,腳踏自行車-慢車
A1,2013-12-29 05:15,臺北市松山區八德路3段北寧路(口)八德路3段 北寧路,deaths: 1;injured: 1,普通重型-機車;行人-人
A2,2013-01-07 08:29,臺北市松山區八德路3段10號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車;計程車-小客車
A2,2013-01-12 23:09,臺北市松山區八德路3段北寧路(口)八德路3段 北寧路,deaths: 0;injured: 1,自用-小客車;行人-人
A2,2013-01-15 11:43,臺北市松山區八德路3段213號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車;計程車-小客車
A2,2013-02-06 15:09,臺北市松山區八德路3段延吉街(口)八德路3段 延吉街,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2013-02-07 12:20,臺北市松山區八德路3段延吉街(口)八德路3段 延吉街,deaths: 0;injured: 1,普通重型-機車;普通重型-機車;計程車-小客車
A2,2013-02-15 18:59,臺北市松山區八德路3段寧安街(口)八德路3段 寧安街,deaths: 0;injured: 1,租賃車-小客車;普通重型-機車
A2,2013-02-17 00:34,臺北市松山區八德路3段寧安街(口)八德路3段 寧安街,deaths: 0;injured: 1,計程車-小客車;行人-人
A2,2013-02-26 18:40,臺北市松山區八德路3段30號對面,deaths: 0;injured: 2,民營公車-大客車;普通重型-機車;其他人-人
A2,2013-03-01 10:20,臺北市松山區八德路3段164號,deaths: 0;injured: 1,營業用-小貨車;普通重型-機車
A2,2013-03-19 07:55,臺北市松山區八德路3段226號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2013-05-10 08:00,臺北市松山區八德路3段225號,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2013-05-31 22:09,臺北市松山區八德路3段233號前,deaths: 0;injured: 1,自用-小客車;普通重型-機車;民營公車-大客車
A2,2013-06-11 20:31,臺北市松山區八德路3段北寧路(口)八德路3段 北寧路,deaths: 0;injured: 2,普通重型-機車;行人-人
A2,2013-07-11 12:25,臺北市松山區八德路3段30號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2013-07-17 14:23,臺北市松山區八德路3段10之1號,deaths: 0;injured: 1,租賃車-小客車;腳踏自行車-慢車;計程車-小客車
A2,2013-08-04 00:53,臺北市松山區八德路3段193號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車;普通重型-機車
A2,2013-08-10 22:49,臺北市松山區八德路3段光復南路(口)八德路3段 光復南路,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2013-08-28 09:51,臺北市松山區八德路3段北寧路(口)八德路3段 北寧路,deaths: 0;injured: 1,租賃車-小客車;腳踏自行車-慢車
A2,2013-09-28 02:28,臺北市松山區八德路3段20號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2013-10-02 12:00,臺北市松山區八德路3段20號,deaths: 0;injured: 1,民營客運-大客車;民營客運-大客車
A2,2013-10-08 16:00,臺北市松山區八德路3段松山區運動中心七米道,deaths: 0;injured: 1,自用-小客車;行人-人
A2,2013-11-13 21:40,臺北市松山區八德路3段敦化南路(口)八德路3段 敦化南路,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2013-11-20 20:00,臺北市松山區八德路3段34號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2013-12-17 21:00,臺北市松山區八德路3段78號前,deaths: 0;injured: 2,行人-人;普通重型-機車;普通重型-機車
A2,2012-02-13 07:20,臺北市松山區八德路3段10之2號,deaths: 0;injured: 2,普通重型-機車;自用-小客車;普通重型-機車;普通重型-機車
A2,2012-01-13 11:00,臺北市松山區八德路3段162號,deaths: 0;injured: 1,租賃車-小客車;大型重型1-機車
A2,2012-01-18 16:20,臺北市松山區八德路3段167號,deaths: 0;injured: 1,自用-小貨車;普通重型-機車
A2,2012-02-01 18:30,臺北市松山區八德路3段168號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2012-02-13 15:10,臺北市松山區敦化北路八德路3段(口)敦化北路 八德路3段,deaths: 0;injured: 2,普通重型-機車;普通重型-機車;自用-小客車
