accident_type,accident_time,accident_location,casualties,car_type
A2,2014-08-11 09:48,臺北市大同區承德路1段32號,deaths: 0;injured: 1,民營公車-大客車;普通重型-機車;計程車-小客車
A2,2014-10-13 11:06,臺北市中正區承德路1段(口)市民大道1段 承德路1段,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2014-10-15 19:38,臺北市中正區承德路1段(口)市民大道1段 承德路1段,deaths: 0;injured: 1,民營客運-大客車;普通重型-機車
A2,2014-10-24 01:25,臺北市中正區承德路1段(口)市民大道1段 承德路1段,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-11-03 14:30,臺北市大同區承德路1段1號前,deaths: 0;injured: 1,民營客運-大客車;普通重型-機車
A2,2014-12-01 11:45,臺北市中正區承德路1段(口)市民大道1段 承德路1段,deaths: 0;injured: 1,普通重型-機車;普通重型-機車;普通重型-機車
A2,2015-02-06 15:00,臺北市大同區承德路1段8號,deaths: 0;injured: 1,普通重型-機車;計程車-小客車
A2,2015-02-10 11:45,臺北市中正區承德路1段(口)市民大道1段 承德路1段,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2015-03-18 09:23,臺北市大同區承德路1段12號前,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2015-06-19 19:30,臺北市大同區承德路1段17號,deaths: 0;injured: 1,普通重型-機車;計程車-小客車
A2,2015-07-03 15:25,臺北市大同區承德路1段14號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2015-08-23 05:40,臺北市中正區承德路1段(口)市民大道1段 承德路1段,deaths: 0;injured: 1,其他車-其他車;普通重型-機車
A2,2015-10-03 10:25,臺北市中正區鄭州路承德路1段(口)鄭州路 承德路1段,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2015-11-02 09:45,臺北市中正區承德路1段承德路1段 市民大道1段,deaths: 0;injured: 2,計程車-小客車;普通重型-機車;普通重型-機車
A2,2015-11-04 08:15,臺北市中正區承德路1段(口)市民大道1段 承德路1段,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2015-11-19 07:50,臺北市中正區承德路1段(口)市民大道1段 承德路1段,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2015-11-19 23:08,臺北市大同區承德路1段55號,deaths: 0;injured: 2,普通輕型-機車;行人-人
A2,2015-12-26 09:46,臺北市大同區承德路1段73號,deaths: 0;injured: 1,自用-小貨車;普通輕型-機車
A2,2013-04-27 22:08,臺北市大同區承德路1段1號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車;計程車-小客車;普通重型-機車
A2,2013-05-08 21:23,臺北市大同區承德路1段華陰街(口)承德路1段 華陰街,deaths: 0;injured: 3,普通重型-機車;普通重型-機車;普通重型-機車
A2,2013-07-21 17:30,臺北市大同區承德路1段1號對面,deaths: 0;injured: 1,自用-小客車;普通重型-機車;自用-小客車;普通重型-機車
A2,2013-08-16 19:30,臺北市大同區承德路1段1號對面,deaths: 0;injured: 1,普通重型-機車;計程車-小客車
A2,2013-10-03 08:00,臺北市中正區承德路1段(口)市民大道1段 承德路1段,deaths: 0;injured: 3,普通輕型-機車;普通重型-機車;普通重型-機車;普通重型-機車
A2,2013-11-06 13:45,臺北市大同區承德路1段承德路1段 市民大道,deaths: 0;injured: 2,普通重型-機車;普通重型-機車;普通重型-機車
A2,2013-11-09 08:35,臺北市中正區承德路1段(口)市民大道1段 承德路1段,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2013-11-26 10:24,臺北市大同區承德路1段華陰街(口)承德路1段 華陰街,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2012-04-15 14:04,臺北市大同區承德路1段1號,deaths: 0;injured: 1,普通重型-機車;計程車-小客車
A2,2012-01-12 13:12,臺北市大同區承德路1段承德路1段 市民大道,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2012-01-31 11:40,臺北市大同區承德路1段南京西路(口)承德路1段 南京西路,deaths: 0;injured: 1,租賃車-小客車;普通重型-機車
A2,2012-02-15 08:55,臺北市大同區承德路1段75號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2012-02-26 18:20,臺北市大同區承德路1段1號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車;計程車-小客車
A2,2012-03-20 17:20,臺北市大同區承德路1段51號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2012-03-28 13:10,臺北市大同區承德路1段承德路1段 市民大道1段,deaths: 0;injured: 1,租賃車-小客車;普通重型-機車
A2,2012-06-02 09:05,臺北市大同區承德路1段63號,deaths: 0;injured: 3,普通重型-機車;普通重型-機車;普通重型-機車
A2,2012-06-14 11:00,臺北市中正區承德路1段(口)市民大道1段 承德路1段,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2012-07-19 14:40,臺北市大同區承德路1段21號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2012-07-28 12:45,臺北市中正區承德路1段(口)市民大道1段 承德路1段,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2012-10-28 16:30,臺北市大同區承德路1段承德路1段 華陰街(轉運站出入口),deaths: 0;injured: 1,民營客運-大客車;普通重型-機車
