accident_type,accident_time,accident_location,casualties,car_type
A2,2016-11-19 09:23,臺北市大安區和平東路1段125號前0公尺數125號,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2016-11-28 11:05,臺北市大安區和平東路1段222號前0公尺數222號前,deaths: 0;injured: 1,腳踏自行車-慢車;行人-人
A2,2014-01-08 18:10,臺北市大安區和平東路1段83號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2014-01-19 12:35,臺北市大安區和平東路1段76號,deaths: 0;injured: 3,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車
A2,2014-02-19 10:11,臺北市大安區和平東路1段278號,deaths: 0;injured: 1,其他車-其他車;普通輕型-機車
A2,2014-02-23 11:04,臺北市大安區和平東路1段8號,deaths: 0;injured: 1,自用-小客車;普通輕型-機車;自用-小客車;自用-小客車
A2,2014-04-25 13:30,臺北市大安區和平東路1段190號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-05-12 10:30,臺北市大安區和平東路1段181號前(溫州街口公車站),deaths: 0;injured: 1,民營公車-大客車;行人-人
A2,2014-05-12 17:20,臺北市大安區和平東路1段35號前,deaths: 0;injured: 1,腳踏自行車-慢車
A2,2014-06-07 10:20,臺北市大安區麗水街(口)和平東路1段 麗水街,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
A2,2014-06-16 15:51,臺北市大安區和平東路1段192號,deaths: 0;injured: 1,普通重型-機車;自用-小貨車
A2,2014-07-04 09:25,臺北市大安區和平東路1段162號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2014-07-05 13:19,臺北市大安區和平東路1段179號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2014-09-18 07:40,臺北市大安區和平東路1段129號,deaths: 0;injured: 1,自用-小客車;普通重型-機車;普通重型-機車
A2,2014-09-29 09:50,臺北市大安區和平東路1段129號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-11-04 18:15,臺北市大安區和平東路1段197號,deaths: 0;injured: 1,民營公車-大客車;普通輕型-機車
A2,2014-11-30 03:10,臺北市大安區和平東路1段220號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2014-12-03 20:32,臺北市大安區和平東路1段143號,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
A2,2014-12-05 11:50,臺北市大安區師大路(口)和平東路1段 師大路,deaths: 0;injured: 2,普通重型-機車;行人-人
A2,2014-12-24 19:05,臺北市大安區和平東路1段68號前,deaths: 0;injured: 1,普通重型-機車;計程車-小客車
A2,2015-06-27 12:54,臺北市大安區和平東路1段83號對面,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2015-07-23 15:00,臺北市大安區和平東路1段187號前,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2015-07-27 07:30,臺北市大安區和平東路1段163號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2015-07-31 07:45,臺北市大安區和平東路1段256號,deaths: 0;injured: 3,普通重型-機車;普通重型-機車;普通重型-機車
A2,2015-08-03 12:50,臺北市大安區和平東路1段71號,deaths: 0;injured: 1,自用-小客車;自用-小客車
A2,2015-08-23 08:00,臺北市大安區和平東路1段6號前,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2015-08-29 09:00,臺北市大安區和平東路1段59號,deaths: 0;injured: 1,普通重型-機車;自用-小客車;自用-小貨車
A2,2015-09-01 21:40,臺北市大安區和平東路1段143號旁紅磚人行道,deaths: 0;injured: 1,普通重型-機車;行人-人
A2,2015-09-19 17:00,臺北市大安區和平東路1段71號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2015-10-01 19:13,臺北市大安區和平東路1段278號,deaths: 0;injured: 1,自用-小客車;普通重型-機車;自用-小貨車;自用-小貨車
A2,2015-10-16 17:45,臺北市大安區和平東路1段182號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2015-11-24 21:30,臺北市大安區和平東路1段39號,deaths: 0;injured: 3,自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車
A2,2015-11-28 08:13,臺北市大安區和平東路1段129號,deaths: 0;injured: 2,其他特種車-特種車;普通重型-機車
A1,2016-05-04 20:53,臺北市大安區和平東路1段73號前0公尺數73號,deaths: 1;injured: 0,自用-小客車;普通重型-機車;自用-小客車
A2,2013-02-07 10:30,臺北市大安區和平東路1段6號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2013-04-10 03:35,臺北市大安區和平東路1段214號前,deaths: 0;injured: 1,腳踏自行車-慢車
A2,2013-04-16 14:35,臺北市大安區和平東路1段184號,deaths: 0;injured: 1,普通重型-機車;腳踏自行車-慢車
A2,2013-04-19 23:00,臺北市大安區和平東路1段59號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2013-04-30 22:00,臺北市大安區和平東路1段52號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2013-07-06 06:19,臺北市大安區和平東路1段162號前,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2013-08-28 08:10,臺北市大安區和平東路1段184號前,deaths: 0;injured: 1,普通重型-機車;普通輕型-機車
A2,2013-09-23 08:40,臺北市大安區和平東路1段2號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2013-10-07 08:36,臺北市大安區和平東路1段115號,deaths: 0;injured: 2,腳踏自行車-慢車;腳踏自行車-慢車
A2,2013-10-28 23:50,臺北市大安區和平東路1段125號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2013-11-23 14:12,臺北市大安區和平東路1段39號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2013-12-05 12:25,臺北市大安區和平東路1段159號,deaths: 0;injured: 1,計程車-小客車;腳踏自行車-慢車
A2,2012-02-18 23:00,臺北市大安區和平東路1段125號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2012-03-19 13:40,臺北市大安區和平東路1段69號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2012-04-11 07:00,臺北市大安區泰順街(口)和平東路1段 泰順街,deaths: 0;injured: 2,普通重型-機車;腳踏自行車-慢車
A2,2012-05-08 21:24,臺北市大安區和平東路1段15號,deaths: 0;injured: 1,腳踏自行車-慢車;行人-人
A2,2012-06-06 11:45,臺北市大安區和平東路1段178號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2012-06-18 14:40,臺北市大安區和平東路1段39號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2012-06-24 09:50,臺北市大安區和平東路(口)和平東路1段162號前 和平東路,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2012-08-08 15:34,臺北市大安區和平東路1段184號,deaths: 0;injured: 1,自用-小客車;普通輕型-機車;民營公車-大客車
A2,2012-09-12 07:35,臺北市大安區和平東路1段193號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2012-09-29 22:22,臺北市大安區和平東路1段198號,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
A2,2012-10-04 18:30,臺北市大安區和平東路1段187-7號前,deaths: 0;injured: 1,普通重型-機車;營業用-大貨車
A2,2012-10-07 10:00,臺北市大安區和平東路1段153號前,deaths: 0;injured: 1,計程車-小客車;普通重型-機車;自用-小客車
A2,2012-10-13 17:50,臺北市大安區和平東路1段39號前,deaths: 0;injured: 1,自用-小客車;自用-小客車;自用-小客車
A2,2012-10-14 12:57,臺北市大安區和平東路1段 泰順街(和平東路1段220號前),deaths: 0;injured: 3,普通輕型-機車;腳踏自行車-慢車;普通輕型-機車
A2,2012-12-24 14:00,臺北市大安區龍泉街(口)和平東路1段 龍泉街,deaths: 0;injured: 1,計程車-小客車;普通重型-機車;普通重型-機車
A2,2012-12-30 20:15,臺北市大安區和平東路1段162號,deaths: 0;injured: 1,普通重型-機車;民營公車-大客車;民營公車-大客車
